account_type,institution,source_description,description,amount,transaction_type,matched_transaction_type_rule_id
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/14 GIANT 6262 328 CHURCH DANVILLE PA P000000185461302 CARD 9321,GIANT 6262 328 CHURCH DANVILLE PA P000000185461302 CARD 9321,-21.44,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/14 CVS/PHARMACY #0158 DANVILLE PA S583014718138147 CARD 9321,CVS/PHARMACY #0158 DANVILLE PA S583014718138147 CARD 9321,-25.77,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/14 GIANT FUEL 6262 DANVILLE PA S303014735168307 CARD 9321,GIANT FUEL 6262 DANVILLE PA S303014735168307 CARD 9321,-29.4,purchase,WD_001
checking,Wells Fargo,FARMERS PC RP INS PAYMNT JAN 23 <ACCOUNT> TUCHMAN MICHAEL,FARMERS PC RP INS PAYMNT JAN 23 <ACCOUNT> TUCHMAN MICHAEL,-323.29,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/17 BETH MAIN LPC BCC WWW.BETHMAIN. ME S583017853094033 CARD 9321,BETH MAIN LP C BCC WWW. BETHMAIN. ME S583017853094033 CARD 9321,-220,purchase,WD_001
checking,Wells Fargo,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,-40,purchase,WD_001
checking,Wells Fargo,CHECK # 7573,CHECK # 7573,-103.5,check,CHECK_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/18 GIANT 6262 328 CHURCH DANVILLE PA P000000482782055 CARD 9321,GIANT 6262 328 CHURCH DANVILLE PA P000000482782055 CARD 9321,-19.63,purchase,WD_001
checking,Wells Fargo,BILL PAY PPL ELECTRIC UTILITIES ON-LINE <ACCOUNT> ON 01-19,BILL PAY PPL ELECTRIC UTILITIES ON-LINE <ACCOUNT> ON 01-19,-323.98,bill_payment,BILLPAY_001
checking,Wells Fargo,GEISINGER PR PAYMENT <DATECODE> <ID> MARGARET KNOWLES-TUCHM,GEISINGER PR PAYMENT <DATECODE> <ID> MARGARET KNOWLES-TUCHM,1927.25,deposit,DEP_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/21 WEIS MARKETS 01 DANVILLE PA P000000585755284 <SEXY_WIFE>,WEIS MARKETS 01 DANVILLE PA P000000585755284 <SEXY_WIFE>,-12.39,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/19 BURGER KING #1734 DANVILLE PA S463020017230569 CARD 9321,BURGER KING #1734 DANVILLE PA S463020017230569 CARD 9321,-15.47,purchase,WD_001
checking,Wells Fargo,ONLINE SCHED PAYMENT REF #OP0HHQXWSY TO PERSONAL LINE OF CREDIT <ACCOUNT>,ONLINE SCHED PAYMENT REF #OP0HHQXWSY TO PERSONAL LINE OF CREDIT <ACCOUNT>,-194.25,purchase,WD_001
checking,Wells Fargo,PWP SP LOVEPOPC PRIVACYCOM TN: 8152407 (<PHONE>,PWP SP LOVEPOPC PRIVACYCOM TN: 8152407 (<PHONE>,-37.09,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/20 VIAJES ATALAYA SA EIVISSA ESP S583020714836207 <SEXY_WIFE>,VIAJES ATALAYA SA EIVISSA ESP S583020714836207 <SEXY_WIFE>,-395.33,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/24 WAL-MART SUPER CENTER LEWISBURG PA P000000182177983 CARD 9321,WAL-MART SUPER CENTER LEWISBURG PA P000000182177983 CARD 9321,-38.48,purchase,WD_001
checking,Wells Fargo,RECURRING TRANSFER TO TUCHMAN D REF #OP0HJKVVDR EVERYDAY CHECKING MONTHLY EXP,RECURRING TRANSFER TO TUCHMAN D REF #OP0HJKVVDR EVERYDAY CHECKING MONTHLY EXP,-1300,transfer,TRANSFER_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/25 GIANT 6262 328 CHURCH DANVILLE PA P000000280666259 CARD 9321,GIANT 6262 328 CHURCH DANVILLE PA P000000280666259 CARD 9321,-75.45,purchase,WD_001
checking,Wells Fargo,ONLINE TRANSFER REF #IB0HJN5X58 FROM PERSONAL LINE OF CREDIT <ACCOUNT> ON <DATE>,ONLINE TRANSFER REF #IB0HJN5X58 FROM PERSONAL LINE OF CREDIT <ACCOUNT> ON <DATE>,1000,deposit,DEP_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/25 MED*GEISINGER <PHONE> PA S303025642102283 <SEXY_WIFE>,MED*GEISINGER <PHONE> PA S303025642102283 <SEXY_WIFE>,-130,purchase,WD_001
checking,Wells Fargo,PWP STAX *MUS PRIVACYCOM TN: 6786640 (<PHONE>,PWP STAX *MUS PRIVACYCOM TN: 6786640 (<PHONE>,-384,purchase,WD_001
checking,Wells Fargo,M.I.T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,M. I. T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,-441.99,transfer,TRANSFER_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/27 GIANT 6262 328 CHURCH DANVILLE PA P000000986253140 <SEXY_WIFE>,GIANT 6262 328 CHURCH DANVILLE PA P000000986253140 <SEXY_WIFE>,-38.18,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/29 TA #6 COLUMBIA COLUMBIA NJ P000000174342926 <SEXY_WIFE>,TA #6 COLUMBIA COLUMBIA NJ P000000174342926 <SEXY_WIFE>,-14.06,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/28 MCDONALD'S <ID> WHITE HAVEN PA S383028635608544 CARD 9321,MCDONALD'S <ID> WHITE HAVEN PA S383028635608544 CARD 9321,-14.71,purchase,WD_001
checking,Wells Fargo,BILL PAY DISCOVER CARD ON-LINE <ACCOUNT> ON 01-30,BILL PAY DISCOVER CARD ON-LINE <ACCOUNT> ON 01-30,-250,bill_payment,BILLPAY_001
checking,Wells Fargo,PWP EARTHLINK L PRIVACYCOM TN: 2933926 (<PHONE>,PWP EARTHLINK L PRIVACYCOM TN: 2933926 (<PHONE>,-9.95,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/29 EXXONMOBIL 4795 COLUMBIA NJ S463029725918294 CARD 9321,EXXONMOBIL 4795 COLUMBIA NJ S463029725918294 CARD 9321,-22.52,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 01/31 GIANT 6262 328 CHURCH DANVILLE PA P000000189885474 CARD 9321,GIANT 6262 328 CHURCH DANVILLE PA P000000189885474 CARD 9321,-24.79,purchase,WD_001
checking,Wells Fargo,M.I.T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,M. I. T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,-421.95,transfer,TRANSFER_001
checking,Wells Fargo,ONLINE TRANSFER REF #IB0HL83XDH FROM PERSONAL LINE OF CREDIT <ACCOUNT> ON <DATE>,ONLINE TRANSFER REF #IB0HL83XDH FROM PERSONAL LINE OF CREDIT <ACCOUNT> ON <DATE>,100,deposit,DEP_001
checking,Wells Fargo,BILL PAY UGI PENN NATURAL GAS ON-LINE <ACCOUNT> ON 02-01,BILL PAY UGI PENN NATURAL GAS ON-LINE <ACCOUNT> ON 02-01,-232.22,bill_payment,BILLPAY_001
checking,Wells Fargo,WEST COAST LIFE INS. PREM. <DATECODE> WC1Z02468012 MARGARET KNOWLES-TUCHM,WEST COAST LIFE INS. PREM. <DATECODE> WC1Z02468012 MARGARET KNOWLES-TUCHM,-42.7,purchase,WD_001
checking,Wells Fargo,RECURRING PAYMENT AUTHORIZED ON 01/31 HLU*HULU <ID> HULU.COM/BILL CA S583032189454498 CARD 9321,HLU*HULU <ID> HULU. COM/BILL CA S583032189454498 CARD 9321,-15.89,purchase,WD_001
checking,Wells Fargo,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,-43.75,purchase,WD_001
checking,Wells Fargo,GEISINGER PR PAYMENT <DATECODE> <ID> MARGARET KNOWLES-TUCHM,GEISINGER PR PAYMENT <DATECODE> <ID> MARGARET KNOWLES-TUCHM,1892.79,deposit,DEP_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/04 TST* OLD CITY BAGE DANVILLE PA S583035500951648 CARD 9321,TST* OLD CITY BAGE DANVILLE PA S583035500951648 CARD 9321,-2.6,purchase,WD_001
checking,Wells Fargo,BILL PAY SERVICE ELECTRIC CABLEVISION ON-LINE <ACCOUNT> ON 02-06,BILL PAY SERVICE ELECTRIC CABLEVISION ON-LINE <ACCOUNT> ON 02-06,-280,bill_payment,BILLPAY_001
checking,Wells Fargo,SPRINT8006396111 ACHBILLPAY FEB 03 <ACCOUNT> <HUSBAND>,SPRINT8006396111 ACHBILLPAY FEB 03 <ACCOUNT> <HUSBAND>,-303.6,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/06 SHEETZ 0372 DANVILLE PA P303037498387846 CARD 9321,SHEETZ 0372 DANVILLE PA P303037498387846 CARD 9321,-4.22,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/02 GALERA DOS DANVILLE PA S303033846575443 CARD 9321,GALERA DOS DANVILLE PA S303033846575443 CARD 9321,-41,purchase,WD_001
checking,Wells Fargo,AMERICAN EXPRESS ACH PMT <DATECODE> <ID> <SEXY_WIFE>,AMERICAN EXPRESS ACH PMT <DATECODE> <ID> <SEXY_WIFE>,-457.05,purchase,WD_001
checking,Wells Fargo,ONLINE TRANSFER TO TUCHMAN D EVERYDAY CHECKING <ACCOUNT> REF #IB0HMHJMZ6 ON <DATE>,ONLINE TRANSFER TO TUCHMAN D EVERYDAY CHECKING <ACCOUNT> REF #IB0HMHJMZ6 ON <DATE>,-500,transfer,TRANSFER_001
checking,Wells Fargo,RECURRING TRANSFER FROM TUCHMAN A REF #OP0HMV76NS CHECKING ALBANY PART 1,RECURRING TRANSFER FROM TUCHMAN A REF #OP0HMV76NS CHECKING ALBANY PART 1,150,deposit,DEP_001
checking,Wells Fargo,BILL PAY AMERICAN EXPRESS ON-LINE <ACCOUNT> ON 02-07,BILL PAY AMERICAN EXPRESS ON-LINE <ACCOUNT> ON 02-07,-11.94,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/07 GIANT 6262 328 CHURCH DANVILLE PA P000000889928138 CARD 9321,GIANT 6262 328 CHURCH DANVILLE PA P000000889928138 CARD 9321,-128.05,purchase,WD_001
checking,Wells Fargo,"BHG WEB PAYMNT <DATECODE> <ID> TUCHMAN, MICHAEL","BHG WEB PAYMNT <DATECODE> <ID> TUCHMAN, MICHAEL",-142,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/08 GIANT 6287 1000 SCOTT BLOOMSBURG PA P000000784042846 CARD 9321,GIANT 6287 1000 SCOTT BLOOMSBURG PA P000000784042846 CARD 9321,-15.27,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/08 GIANT 6287 1000 SCOTT BLOOMSBURG PA P000000186391298 CARD 9321,GIANT 6287 1000 SCOTT BLOOMSBURG PA P000000186391298 CARD 9321,-22.24,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/09 GIANT 6262 328 CHURCH DANVILLE PA P000000284829542 CARD 9321,GIANT 6262 328 CHURCH DANVILLE PA P000000284829542 CARD 9321,-28.69,purchase,WD_001
checking,Wells Fargo,CHECK # 7583,CHECK # 7583,-1206.72,check,CHECK_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/09 GIANT FUEL 6262 DANVILLE PA S463040529536387 CARD 9321,GIANT FUEL 6262 DANVILLE PA S463040529536387 CARD 9321,-15.21,purchase,WD_001
checking,Wells Fargo,BILL PAY WF MORTGAGE ON-LINE 0495334XXX ON 02-10,BILL PAY WF MORTGAGE ON-LINE 0495334XXX ON 02-10,-2200,bill_payment,BILLPAY_001
checking,Wells Fargo,"SIMULSTAT DIRECT DEP <DATECODE> 6510646841365LH TUCHMAN,MICHAEL","SIMULSTAT DIRECT DEP <DATECODE> 6510646841365LH TUCHMAN, MICHAEL",5320.32,deposit,PAYROLL_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/13 WEIS MARKETS 01 DANVILLE PA P000000877268792 CARD 9321,WEIS MARKETS 01 DANVILLE PA P000000877268792 CARD 9321,-10.5,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/10 CVS/PHARMACY #0159 BLOOMSBURG PA S303041843326063 CARD 9321,CVS/PHARMACY #0159 BLOOMSBURG PA S303041843326063 CARD 9321,-2.85,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/11 GIANT FUEL 6262 DANVILLE PA S463042567165499 CARD 9321,GIANT FUEL 6262 DANVILLE PA S463042567165499 CARD 9321,-38.4,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/10 SHEETZ 0372 0000 DANVILLE PA S583041709782941 CARD 9321,SHEETZ 0372 0000 DANVILLE PA S583041709782941 CARD 9321,-6.06,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/12 WEIS MARKETS 01 DANVILLE PA P000000286725627 CARD 9321,WEIS MARKETS 01 DANVILLE PA P000000286725627 CARD 9321,-79.71,purchase,WD_001
checking,Wells Fargo,BILL PAY VEOLIA WATER ON-LINE <ACCOUNT> ON 02-13,BILL PAY VEOLIA WATER ON-LINE <ACCOUNT> ON 02-13,-80,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/12 3745 GREAT CLIPS W DANVILLE PA S383043797704339 <SEXY_WIFE>,3745 GREAT CLIPS W DANVILLE PA S383043797704339 <SEXY_WIFE>,-9.99,purchase,WD_001
checking,Wells Fargo,BILL PAY LINCOLN NAT LIFE INS MFT ON-LINE <ACCOUNT> ON 02-13,BILL PAY LINCOLN NAT LIFE INS MFT ON-LINE <ACCOUNT> ON 02-13,-90,bill_payment,BILLPAY_001
checking,Wells Fargo,RECURRING TRANSFER FROM TUCHMAN A REF #OP0HPLG9Q3 CHECKING ALBANY PART 2,RECURRING TRANSFER FROM TUCHMAN A REF #OP0HPLG9Q3 CHECKING ALBANY PART 2,150,deposit,DEP_001
checking,Wells Fargo,PWP NETFLIX PRIVACYCOM TN: 8394361 (<PHONE>,PWP NETFLIX PRIVACYCOM TN: 8394361 (<PHONE>,-21.19,purchase,WD_001
checking,Wells Fargo,FIDELITY FPRS <DATECODE> 82831 <ACCOUNT> MARGARET KNOWLES-TUCHM,FIDELITY FPRS <DATECODE> 82831 <ACCOUNT> MARGARET KNOWLES-TUCHM,-178.73,purchase,WD_001
checking,Wells Fargo,FARMERS PC RP INS PAYMNT FEB 23 <ACCOUNT> TUCHMAN MICHAEL,FARMERS PC RP INS PAYMNT FEB 23 <ACCOUNT> TUCHMAN MICHAEL,-323.29,purchase,WD_001
checking,Wells Fargo,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,-40,purchase,WD_001
checking,Wells Fargo,BILL PAY DISCOVER CARD ON-LINE <ACCOUNT> ON 02-15,BILL PAY DISCOVER CARD ON-LINE <ACCOUNT> ON 02-15,-500,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/14 MCDONALD'S <ID> MILTON PA S383046042405386 CARD 9321,MCDONALD'S <ID> MILTON PA S383046042405386 CARD 9321,-6.13,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/14 CVS/PHARMACY #0160 MILTON PA S303046038501253 CARD 9321,CVS/PHARMACY #0160 MILTON PA S303046038501253 CARD 9321,-8.32,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/13 GEISINGER PHAR0823 ELYSBURG PA S583045039762615 <SEXY_WIFE>,GEISINGER PHAR0823 ELYSBURG PA S583045039762615 <SEXY_WIFE>,-50,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/14 BURGER KING #1788 BLOOMSBURG PA S463045812676059 <SEXY_WIFE>,BURGER KING #1788 BLOOMSBURG PA S463045812676059 <SEXY_WIFE>,-7.41,purchase,WD_001
checking,Wells Fargo,BILL PAY PPL ELECTRIC UTILITIES ON-LINE <ACCOUNT> ON 02-17,BILL PAY PPL ELECTRIC UTILITIES ON-LINE <ACCOUNT> ON 02-17,-178.35,bill_payment,BILLPAY_001
checking,Wells Fargo,GEISINGER PR PAYMENT <DATECODE> <ID> MARGARET KNOWLES-TUCHM,GEISINGER PR PAYMENT <DATECODE> <ID> MARGARET KNOWLES-TUCHM,1896.09,deposit,DEP_001
checking,Wells Fargo,ONLINE SCHED PAYMENT REF #OP0HRN4N6F TO PERSONAL LINE OF CREDIT <ACCOUNT>,ONLINE SCHED PAYMENT REF #OP0HRN4N6F TO PERSONAL LINE OF CREDIT <ACCOUNT>,-150,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/19 PANERA BREAD #6015 SELINSGROVE PA S583050638186007 CARD 9321,PANERA BREAD #6015 SELINSGROVE PA S583050638186007 CARD 9321,-21.84,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/19 WAL-MART SUPER CENTER SELINSGROVE PA P000000272913661 CARD 9321,WAL-MART SUPER CENTER SELINSGROVE PA P000000272913661 CARD 9321,-228.87,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/19 PANERA BREAD #6015 SELINSGROVE PA S303050656542370 CARD 9321,PANERA BREAD #6015 SELINSGROVE PA S303050656542370 CARD 9321,-3.06,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/20 VIAJES ATALAYA SA EIVISSA ESP S583051688893901 <SEXY_WIFE>,VIAJES ATALAYA SA EIVISSA ESP S583051688893901 <SEXY_WIFE>,-395.33,purchase,WD_001
checking,Wells Fargo,CHECK # 7584,CHECK # 7584,-525,check,CHECK_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/19 GIANT FUEL 6262 DANVILLE PA S463050614063423 CARD 9321,GIANT FUEL 6262 DANVILLE PA S463050614063423 CARD 9321,-60.04,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/21 GIANT 6262 328 CHURCH DANVILLE PA P000000389647962 <SEXY_WIFE>,GIANT 6262 328 CHURCH DANVILLE PA P000000389647962 <SEXY_WIFE>,-61.3,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/24 GIANT 6262 328 CHURCH DANVILLE PA P000000785043467 <SEXY_WIFE>,GIANT 6262 328 CHURCH DANVILLE PA P000000785043467 <SEXY_WIFE>,-29.9,purchase,WD_001
checking,Wells Fargo,ONLINE TRANSFER REF #IB0HSLQDB6 FROM PERSONAL LINE OF CREDIT <ACCOUNT> ON <DATE>,ONLINE TRANSFER REF #IB0HSLQDB6 FROM PERSONAL LINE OF CREDIT <ACCOUNT> ON <DATE>,1000,deposit,DEP_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/27 WEIS MARKETS 01 DANVILLE PA P000000289735418 CARD 9321,WEIS MARKETS 01 DANVILLE PA P000000289735418 CARD 9321,-13.27,purchase,WD_001
checking,Wells Fargo,RECURRING TRANSFER TO TUCHMAN D REF #OP0HSQQGR3 EVERYDAY CHECKING MONTHLY EXP,RECURRING TRANSFER TO TUCHMAN D REF #OP0HSQQGR3 EVERYDAY CHECKING MONTHLY EXP,-1300,transfer,TRANSFER_001
checking,Wells Fargo,CHECK # 7585,CHECK # 7585,-30,check,CHECK_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/26 BLOOMIN BAGELS I BLOOMSBURG PA S583057544334940 CARD 9321,BLOOMIN BAGELS I BLOOMSBURG PA S583057544334940 CARD 9321,-9.13,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/26 SHEETZ 0372 0000 DANVILLE PA S463057855699256 CARD 9321,SHEETZ 0372 0000 DANVILLE PA S463057855699256 CARD 9321,-10.83,purchase,WD_001
checking,Wells Fargo,M.I.T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,M. I. T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,-441.99,transfer,TRANSFER_001
checking,Wells Fargo,BILL PAY UGI PENN NATURAL GAS ON-LINE <ACCOUNT> ON 03-01,BILL PAY UGI PENN NATURAL GAS ON-LINE <ACCOUNT> ON 03-01,-185.79,bill_payment,BILLPAY_001
checking,Wells Fargo,M.I.T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,M. I. T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,-421.95,transfer,TRANSFER_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/28 MCDONALD'S <ID> WILLIAM PA S463059679298777 CARD 9321,MCDONALD'S <ID> WILLIAM PA S463059679298777 CARD 9321,-7.29,purchase,WD_001
checking,Wells Fargo,PWP EARTHLINK L PRIVACYCOM TN: 1195327 (<PHONE>,PWP EARTHLINK L PRIVACYCOM TN: 1195327 (<PHONE>,-9.95,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 02/28 SHEETZ 0372 0000 DANVILLE PA S583059810161477 CARD 9321,SHEETZ 0372 0000 DANVILLE PA S583059810161477 CARD 9321,-14.31,purchase,WD_001
checking,Wells Fargo,RECURRING PAYMENT AUTHORIZED ON 02/28 HLU*HULU <ID> HULU.COM/BILL CA S383060193328086 CARD 9321,HLU*HULU <ID> HULU. COM/BILL CA S383060193328086 CARD 9321,-15.89,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/02 WEIS MARKETS 01 DANVILLE PA P000000477632836 CARD 9321,WEIS MARKETS 01 DANVILLE PA P000000477632836 CARD 9321,-19.72,purchase,WD_001
checking,Wells Fargo,WEST COAST LIFE INS. PREM. <DATECODE> WC1Z02468012 MARGARET KNOWLES-TUCHM,WEST COAST LIFE INS. PREM. <DATECODE> WC1Z02468012 MARGARET KNOWLES-TUCHM,-42.7,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/02 GEISINGER PHARMACY WB DANVILLE PA P383061733567980 <SEXY_WIFE>,GEISINGER PHARMACY WB DANVILLE PA P383061733567980 <SEXY_WIFE>,-9.18,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/02 SQ *PAYTON?S PLACE DANVILLE PA S303061638135839 CARD 9321,SQ *PAYTON? S PLACE DANVILLE PA S303061638135839 CARD 9321,-27.14,purchase,WD_001
checking,Wells Fargo,GEISINGER PR PAYMENT <DATECODE> <ID> MARGARET KNOWLES-TUCHM,GEISINGER PR PAYMENT <DATECODE> <ID> MARGARET KNOWLES-TUCHM,1907.19,deposit,DEP_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/06 GIANT 6262 328 CHURCH DANVILLE PA P000000887910329 CARD 9321,GIANT 6262 328 CHURCH DANVILLE PA P000000887910329 CARD 9321,-164.86,purchase,WD_001
checking,Wells Fargo,AMERICAN EXPRESS ACH PMT <DATECODE> <ID> <SEXY_WIFE>,AMERICAN EXPRESS ACH PMT <DATECODE> <ID> <SEXY_WIFE>,-190.04,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/03 FU STAR BUFFET DANVILLE PA S583062846510076 CARD 9321,FU STAR BUFFET DANVILLE PA S583062846510076 CARD 9321,-27.51,purchase,WD_001
checking,Wells Fargo,BILL PAY SERVICE ELECTRIC CABLEVISION ON-LINE <ACCOUNT> ON 03-06,BILL PAY SERVICE ELECTRIC CABLEVISION ON-LINE <ACCOUNT> ON 03-06,-280,bill_payment,BILLPAY_001
checking,Wells Fargo,T-MOBILE PCS SVC <DATECODE> 2805767 <HUSBAND>,T-MOBILE PC S SVC <DATECODE> 2805767 <HUSBAND>,-320.27,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/04 GIANT FUEL 6287 BLOOMSBURG PA S303063744099762 CARD 9321,GIANT FUEL 6287 BLOOMSBURG PA S303063744099762 CARD 9321,-40.61,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/04 CRACKER BARREL # 228 MALL BLOOMSBURG PA P463064085571027 CARD 9321,CRACKER BARREL # 228 MALL BLOOMSBURG PA P463064085571027 CARD 9321,-55.58,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/04 SHEETZ 0372 0000 DANVILLE PA S583063668691012 CARD 9321,SHEETZ 0372 0000 DANVILLE PA S583063668691012 CARD 9321,-8.23,purchase,WD_001
checking,Wells Fargo,RECURRING TRANSFER FROM TUCHMAN A REF #OP0HWCGY37 CHECKING ALBANY PART 1,RECURRING TRANSFER FROM TUCHMAN A REF #OP0HWCGY37 CHECKING ALBANY PART 1,150,deposit,DEP_001
checking,Wells Fargo,"BHG WEB PAYMNT <DATECODE> <ID> TUCHMAN, MICHAEL","BHG WEB PAYMNT <DATECODE> <ID> TUCHMAN, MICHAEL",-156,purchase,WD_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/06 BURGER KING #1734 DANVILLE PA S303065610600368 CARD 9321,BURGER KING #1734 DANVILLE PA S303065610600368 CARD 9321,-15.47,purchase,WD_001
checking,Wells Fargo,BILL PAY AMERICAN EXPRESS ON-LINE <ACCOUNT> ON 03-09,BILL PAY AMERICAN EXPRESS ON-LINE <ACCOUNT> ON 03-09,-100,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/08 MCDONALD'S <ID> MUNCY PA S303067676624474 CARD 9321,MCDONALD'S <ID> MUNCY PA S303067676624474 CARD 9321,-8.02,purchase,WD_001
checking,Wells Fargo,OVERDRAFT XFER FROM CREDIT CARD OR LINE,OVERDRAFT XFER FROM CREDIT CARD OR LINE,300,deposit,DEP_001
checking,Wells Fargo,M.I.T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,M. I. T FEDERAL CU TRANSFER 89947 MICHAEL FREDRIC TUCHMA,-11.89,transfer,TRANSFER_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/09 GIANT 6262 328 CHURCH DANVILLE PA P000000185962325 CARD 9321,GIANT 6262 328 CHURCH DANVILLE PA P000000185962325 CARD 9321,-28.87,purchase,WD_001
checking,Wells Fargo,CHECK # 7586,CHECK # 7586,-800,check,CHECK_001
checking,Wells Fargo,"SIMULSTAT DIRECT DEP <DATECODE> 9439245395065LH TUCHMAN,MICHAEL","SIMULSTAT DIRECT DEP <DATECODE> 9439245395065LH TUCHMAN, MICHAEL",5320.32,deposit,PAYROLL_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/13 WEIS MARKETS 01 DANVILLE PA P000000370214565 CARD 9321,WEIS MARKETS 01 DANVILLE PA P000000370214565 CARD 9321,-12.27,purchase,WD_001
checking,Wells Fargo,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,VENMO PAYMENT <DATECODE> <ID> <HUSBAND>,-15,purchase,WD_001
checking,Wells Fargo,BILL PAY WF MORTGAGE ON-LINE 0495334XXX ON 03-13,BILL PAY WF MORTGAGE ON-LINE 0495334XXX ON 03-13,-2200,bill_payment,BILLPAY_001
checking,Wells Fargo,PURCHASE AUTHORIZED ON 03/10 SUSHI TEI ALBANY NY S303069714996966 CARD 9321,SUSHI TEI ALBANY NY S303069714996966 CARD 9321,-44.75,purchase,WD_001
